symbol	sFH14_1	sFH14_2	sFH14_3	sFH14_4	sFH14_5	sFH14_6	sFH14_7	sFH14_8
ENSG00000279679	0	0	0	0	0	0	0	0
ENSG00000279681	0	0	0	0	0	0	0	0
ENSG00000279682	0	0	0	0	0	0	0	0
ENSG00000279683	0	0	0	0	0	0	0	0
ENSG00000279684	2	0	0	0	0	0	0	0
ENSG00000279685	0	0	0	0	0	0	0	0
ENSG00000279686	0	0	0	0	0	0	0	0
ENSG00000279687	0	0	0	0	0	0	0	0
ENSG00000279688	0	0	0	0	0	0	0	0
ENSG00000279689	9	0	0	0	0	1	0	0
ENSG00000279690	0	0	0	0	0	0	0	0
ENSG00000279691	0	0	0	0	0	0	0	0
ENSG00000279692	36	0	0	3	0	0	0	0
ENSG00000279693	0	0	0	0	0	0	0	0
ENSG00000279694	0	0	0	0	0	0	0	0
ENSG00000279695	0	0	0	0	0	0	0	0
ENSG00000279696	15	1	0	29	0	0	1	0
ENSG00000279697	0	0	0	0	0	0	0	0
ENSG00000279698	0	0	0	0	0	0	0	0
ENSG00000279699	0	0	0	0	0	0	0	0
ENSG00000279700	9	0	0	0	0	0	0	0
ENSG00000279701	0	0	0	0	0	0	0	0
ENSG00000279702	0	0	0	0	0	0	0	0
ENSG00000279703	0	0	0	0	0	0	0	0
ENSG00000279704	0	0	0	0	0	0	0	0
ENSG00000279705	0	0	0	0	0	0	0	0
ENSG00000279706	0	0	0	0	0	0	0	0
ENSG00000279707	0	0	0	0	0	0	0	0
ENSG00000279708	0	0	0	0	0	0	0	0
ENSG00000279709	0	0	0	0	0	0	0	0
ENSG00000279711	0	0	0	0	0	0	0	0
ENSG00000279712	0	0	0	0	0	0	0	0
ENSG00000279713	0	0	0	0	0	0	0	0
ENSG00000279714	0	0	0	0	0	0	0	0
ENSG00000279715	0	0	0	0	0	0	0	0
ENSG00000279716	0	0	0	0	0	0	0	0
ENSG00000279717	0	0	0	0	0	0	0	0
ENSG00000279718	5	0	0	0	0	0	0	0
ENSG00000279719	0	0	0	0	0	0	0	0
ENSG00000279720	0	0	0	0	0	0	0	0
ENSG00000279721	0	0	0	0	0	0	0	0
ENSG00000279722	4	0	0	0	0	0	0	0
ENSG00000279724	0	0	0	0	0	0	0	0
ENSG00000279725	0	0	0	0	0	0	0	0
ENSG00000279726	0	0	0	0	0	0	0	0
ENSG00000279727	0	0	0	0	0	0	0	0
ENSG00000279728	0	0	0	0	0	0	0	0
ENSG00000279729	0	0	0	0	0	0	0	0
ENSG00000279730	137	74	3	0	9	1	0	0
ENSG00000279732	0	0	0	0	0	0	0	0
ENSG00000279733	0	0	0	0	0	0	0	0
ENSG00000279734	0	0	0	0	0	0	0	0
ENSG00000279735	0	0	0	0	0	0	0	0
ENSG00000279737	0	0	0	0	0	0	0	0
ENSG00000279738	75	21	0	9	0	7	0	0
ENSG00000279739	0	0	0	0	0	0	0	0
ENSG00000279741	0	0	0	0	0	0	0	0
ENSG00000279742	0	0	0	0	0	0	0	0
ENSG00000279743	0	0	0	0	0	0	0	0
ENSG00000279744	1	2	0	0	0	0	0	0
ENSG00000279746	0	0	0	0	0	0	0	0
ENSG00000279747	0	0	0	0	0	0	0	0
ENSG00000279748	0	0	0	0	0	0	0	0
ENSG00000279749	0	0	0	0	0	0	0	0
ENSG00000279750	0	0	0	0	0	0	0	0
ENSG00000279751	0	0	0	0	0	0	0	0
ENSG00000279752	0	0	0	0	0	0	0	0
ENSG00000279753	0	0	0	0	0	0	0	0
ENSG00000279754	0	0	0	0	0	0	0	0
ENSG00000279755	0	0	0	0	0	0	0	0
ENSG00000279756	0	0	0	0	0	0	0	0
ENSG00000279757	0	2	0	0	0	0	0	0
ENSG00000279758	0	0	0	0	0	0	0	0
ENSG00000279759	1	16	0	0	0	0	0	0
ENSG00000279761	0	0	0	0	0	0	0	0
ENSG00000279762	4	0	0	0	0	0	3	0
ENSG00000279764	0	0	0	0	0	0	0	0
ENSG00000279765	38	34	8	0	0	0	1	0
ENSG00000279766	1	0	0	0	0	0	0	0
ENSG00000279769	0	0	0	0	0	0	0	0
ENSG00000279770	0	0	0	0	0	0	0	0
ENSG00000279771	0	0	0	0	0	0	0	0
ENSG00000279772	0	0	0	0	0	0	0	0
ENSG00000279773	0	0	0	0	0	0	0	0
ENSG00000279774	0	0	0	0	0	0	0	0
ENSG00000279775	0	0	0	0	0	0	0	0
ENSG00000279778	0	0	0	0	0	0	0	0
ENSG00000279779	0	0	0	0	0	0	0	0
ENSG00000279780	0	0	0	0	0	0	0	0
ENSG00000279781	0	0	0	0	0	0	0	0
ENSG00000279782	0	0	0	0	0	0	0	0
ENSG00000279783	0	0	0	0	0	0	0	0
ENSG00000279784	0	0	0	0	0	0	0	0
ENSG00000279785	0	0	0	0	0	0	0	0
ENSG00000279786	0	0	0	0	0	0	0	0
ENSG00000279788	0	0	0	0	0	0	0	0
ENSG00000279789	4	0	0	0	0	0	0	0
ENSG00000279790	0	0	0	0	0	0	0	0
ENSG00000279791	0	0	0	0	0	0	0	0
ENSG00000279792	6	11	0	0	0	0	0	0
ENSG00000279793	0	0	0	0	0	0	0	0
ENSG00000279794	0	0	0	0	0	0	0	0
ENSG00000279795	0	0	0	0	0	0	0	0
ENSG00000279796	0	0	0	0	0	0	0	0
ENSG00000279797	0	0	0	0	0	0	0	0
ENSG00000279798	0	0	0	0	0	0	0	0
ENSG00000279799	6	0	0	0	0	0	0	0
ENSG00000279800	80	3	2	5	3	0	1	0
ENSG00000279801	0	0	0	0	0	0	0	0
ENSG00000279803	0	0	0	0	0	0	0	0
ENSG00000279804	0	0	0	0	0	0	0	0
ENSG00000279805	0	0	0	0	0	0	0	0
ENSG00000279806	0	0	0	0	0	0	0	0
ENSG00000279807	0	0	0	0	0	0	0	0
ENSG00000279809	0	0	0	0	0	0	0	0
ENSG00000279810	0	0	0	0	0	0	0	0
ENSG00000279811	0	0	0	0	0	0	0	0
ENSG00000279812	0	0	0	0	0	0	0	0
ENSG00000279813	0	0	0	0	0	0	0	0
ENSG00000279814	0	0	0	0	0	0	0	0
ENSG00000279815	0	0	0	0	0	0	0	0
ENSG00000279817	0	0	0	0	0	0	0	0
ENSG00000279818	0	0	0	0	0	0	0	0
ENSG00000279819	0	0	0	0	0	0	0	0
ENSG00000279821	3	16	0	0	0	0	0	0
ENSG00000279822	10	3	0	0	0	0	0	0
ENSG00000279825	0	0	0	0	0	0	0	0
ENSG00000279827	22	2	0	0	0	0	0	0
ENSG00000279829	0	0	0	0	0	0	0	0
ENSG00000279833	5	0	0	0	0	0	0	0
ENSG00000279834	9	0	0	0	0	0	0	0
ENSG00000279835	0	0	0	0	0	0	0	0
ENSG00000279836	0	0	0	0	0	0	0	0
ENSG00000279837	0	0	0	0	0	0	0	0
ENSG00000279838	9	0	0	0	0	0	0	0
ENSG00000279839	0	0	0	0	0	0	0	0
ENSG00000279840	0	0	0	0	0	0	0	0
ENSG00000279841	0	0	0	0	0	0	0	0
ENSG00000279842	0	0	0	0	0	0	0	0
ENSG00000279844	0	0	0	0	0	0	0	0
ENSG00000279845	0	0	0	0	0	0	0	0
ENSG00000279846	0	0	0	0	0	0	0	0
ENSG00000279847	0	0	0	0	0	0	0	0
ENSG00000279848	0	0	0	0	0	0	0	0
ENSG00000279851	0	0	0	0	0	0	0	0
ENSG00000279852	0	0	0	0	0	0	0	0
ENSG00000279853	1	0	0	0	0	0	0	0
ENSG00000279855	0	0	0	0	0	0	0	0
ENSG00000279856	0	0	0	0	0	0	0	0
ENSG00000279858	0	0	0	0	0	0	0	0
ENSG00000279859	0	0	0	0	0	0	0	0
ENSG00000279860	0	0	0	0	0	0	0	0
ENSG00000279861	5	0	0	0	0	0	0	0
ENSG00000279862	0	0	0	0	0	0	0	0
ENSG00000279863	18	0	0	0	0	0	0	0
ENSG00000279864	0	0	0	0	0	0	0	0
ENSG00000279865	19	1	0	1	0	0	0	0
ENSG00000279869	0	0	0	0	0	0	0	0
ENSG00000279872	0	0	0	0	0	0	0	0
ENSG00000279873	2	0	0	0	0	0	0	0
ENSG00000279874	0	0	0	0	0	0	0	0
ENSG00000279875	0	0	0	0	0	0	0	0
ENSG00000279876	0	0	0	0	0	0	0	0
ENSG00000279878	0	0	0	0	0	0	0	0
ENSG00000279879	2	0	0	0	0	5	0	0
ENSG00000279880	4	0	0	0	0	0	0	0
ENSG00000279881	0	0	0	0	0	0	0	0
ENSG00000279882	0	0	0	0	0	0	0	0
ENSG00000279883	0	0	0	0	0	0	0	0
ENSG00000279884	0	0	0	0	0	0	0	0
ENSG00000279885	3	0	0	0	0	0	0	0
ENSG00000279886	0	0	0	0	0	0	0	0
ENSG00000279887	3	4	0	0	0	0	0	0
ENSG00000279889	1	0	0	0	0	0	0	0
ENSG00000279891	0	0	0	0	0	0	0	0
ENSG00000279894	5	0	0	0	0	0	0	0
ENSG00000279895	0	0	0	0	0	0	0	0
ENSG00000279897	0	0	0	0	0	0	0	0
ENSG00000279900	6	0	0	0	0	0	0	0
ENSG00000279901	0	0	0	0	0	0	0	0
ENSG00000279903	0	0	0	0	0	0	0	0
ENSG00000279904	0	0	0	0	0	0	0	0
ENSG00000279905	0	0	0	0	0	0	0	0
ENSG00000279907	0	0	0	0	0	0	0	0
ENSG00000279908	3	0	0	0	7	0	0	0
ENSG00000279910	0	0	0	0	0	0	0	0
ENSG00000279912	4	0	0	0	0	0	0	0
ENSG00000279913	0	0	0	0	0	0	0	0
ENSG00000279914	0	0	0	0	0	0	0	0
ENSG00000279917	1	0	0	0	0	0	0	0
ENSG00000279918	0	0	0	0	0	0	0	0
ENSG00000279919	0	0	0	0	0	0	0	0
ENSG00000279920	0	0	0	0	0	0	0	0
ENSG00000279923	8	0	0	0	0	0	0	0
ENSG00000279924	0	0	0	0	0	0	0	0
ENSG00000279925	0	0	0	0	0	0	0	0
ENSG00000279926	0	0	0	0	0	0	0	0
ENSG00000279927	0	0	0	0	0	0	0	0
ENSG00000279928	0	0	0	0	0	0	0	0
ENSG00000279929	0	0	0	0	0	0	0	0
ENSG00000279930	0	0	0	0	0	0	0	0
ENSG00000279931	0	0	0	0	0	0	0	0
ENSG00000279932	0	0	0	0	0	0	0	0
ENSG00000279933	0	0	0	0	0	0	0	0
ENSG00000279935	0	0	0	0	0	0	0	0
ENSG00000279936	2	0	0	0	0	0	0	0
ENSG00000279939	0	0	0	0	0	0	0	0
ENSG00000279940	0	0	0	0	0	0	0	0
ENSG00000279942	0	0	0	0	0	0	0	0
ENSG00000279943	0	0	0	0	0	0	0	0
ENSG00000279945	0	0	0	0	0	0	0	0
ENSG00000279946	0	0	0	0	0	0	0	0
ENSG00000279948	0	0	0	0	0	0	0	0
ENSG00000279949	2	0	0	0	0	0	0	0
ENSG00000279951	0	0	0	0	0	0	0	0
ENSG00000279952	0	0	0	0	0	0	0	0
ENSG00000279953	0	0	0	0	0	0	0	0
ENSG00000279954	0	0	0	0	0	0	0	0
ENSG00000279955	0	0	0	0	0	0	0	0
ENSG00000279956	0	0	0	0	0	0	0	0
ENSG00000279957	0	0	0	0	0	0	0	0
ENSG00000279958	0	0	0	0	0	0	0	0
ENSG00000279959	0	0	0	0	0	0	0	0
ENSG00000279960	0	0	0	0	0	0	0	0
ENSG00000279961	0	0	0	0	0	0	0	0
ENSG00000279962	0	0	0	0	0	0	0	0
ENSG00000279964	0	0	0	0	0	0	0	0
ENSG00000279965	0	0	0	0	0	0	0	0
ENSG00000279966	0	0	0	0	0	0	0	0
ENSG00000279967	0	0	0	0	0	0	0	0
ENSG00000279968	27	0	0	0	0	0	0	0
ENSG00000279970	2	0	0	0	0	0	0	0
ENSG00000279971	0	1	0	0	0	0	0	0
ENSG00000279972	0	0	0	0	0	0	0	0
ENSG00000279973	0	0	0	0	0	0	0	0
ENSG00000279976	0	0	0	0	0	0	0	0
ENSG00000279977	2	0	0	0	0	0	0	0
ENSG00000279979	0	0	0	0	0	0	0	0
ENSG00000279980	1	0	0	0	0	0	0	3
ENSG00000279981	0	0	0	0	0	0	0	0
ENSG00000279982	0	0	0	0	0	0	0	0
ENSG00000279983	0	0	0	0	0	0	0	0
ENSG00000279985	0	0	0	0	0	0	0	0
ENSG00000279987	0	0	0	0	0	0	0	0
ENSG00000279989	7	0	0	0	0	0	0	0
ENSG00000279990	0	0	0	0	0	0	0	0
ENSG00000279991	1	0	0	0	0	0	0	0
ENSG00000279993	0	0	0	0	0	0	0	0
ENSG00000279994	0	0	0	0	0	0	0	0
ENSG00000279995	0	0	0	0	0	0	0	0
ENSG00000279996	0	0	0	0	0	0	0	0
ENSG00000279997	0	0	0	0	0	0	0	0
ENSG00000279998	0	0	0	0	0	0	0	0
ENSG00000280000	0	0	0	0	0	0	0	0
ENSG00000280002	0	0	0	0	0	0	0	0
ENSG00000280003	0	0	0	0	0	0	0	0
ENSG00000280004	0	0	0	0	0	0	0	0
ENSG00000280005	0	0	0	0	0	0	0	0
ENSG00000280007	31	0	0	0	0	0	0	0
ENSG00000280009	0	0	0	0	0	0	0	0
ENSG00000280010	154	122	0	0	0	0	0	0
ENSG00000280011	0	17	0	0	0	0	0	0
ENSG00000280012	0	0	0	0	0	0	0	0
ENSG00000280013	0	0	0	0	0	0	0	0
ENSG00000280014	0	0	0	0	0	0	0	0
ENSG00000280015	0	0	0	0	0	0	0	0
ENSG00000280016	0	0	0	0	0	0	0	0
ENSG00000280017	0	0	0	0	0	0	0	0
ENSG00000280018	82	11	0	0	0	0	0	0
ENSG00000280019	0	0	0	0	0	0	0	0
ENSG00000280020	2	0	0	0	0	0	0	0
ENSG00000280021	0	0	0	0	0	0	0	0
ENSG00000280022	1	0	0	0	0	0	0	0
ENSG00000280023	0	0	0	0	0	0	0	0
ENSG00000280024	0	0	0	0	0	0	0	0
ENSG00000280025	0	0	0	0	0	0	0	0
ENSG00000280026	0	0	0	0	0	0	0	0
ENSG00000280027	0	0	0	0	0	0	0	0
ENSG00000280028	0	0	0	0	0	0	0	0
ENSG00000280029	0	0	0	0	0	0	0	0
ENSG00000280032	0	0	0	0	0	0	0	0
ENSG00000280033	0	0	0	0	0	0	0	0
ENSG00000280035	0	0	0	0	0	0	0	0
ENSG00000280036	0	0	0	0	0	0	0	0
ENSG00000280037	4	0	0	0	0	0	0	0
ENSG00000280038	0	0	0	0	0	0	0	0
ENSG00000280039	1	0	0	0	0	0	0	0
ENSG00000280040	0	0	0	0	0	0	0	0
ENSG00000280042	0	0	0	0	0	0	0	0
ENSG00000280043	0	0	0	0	0	0	0	0
ENSG00000280044	0	0	0	0	0	0	0	0
ENSG00000280046	89	17	0	0	8	0	0	0
ENSG00000280047	1	3	0	0	0	0	0	0
ENSG00000280048	0	0	0	0	0	0	0	0
ENSG00000280049	0	0	0	0	0	0	0	0
ENSG00000280051	0	0	0	0	0	0	0	0
ENSG00000280053	0	0	0	0	0	0	0	0
ENSG00000280054	3	0	0	0	0	0	0	0
ENSG00000280055	0	0	0	0	0	0	0	0
ENSG00000280056	0	0	0	0	0	0	0	0
ENSG00000280057	3	0	0	0	0	0	0	0
ENSG00000280058	0	0	0	0	0	0	0	0
ENSG00000280059	0	0	0	0	0	0	0	0
ENSG00000280060	0	0	0	0	0	0	0	0
ENSG00000280061	34	14	0	0	0	0	0	0
ENSG00000280062	1	0	0	0	0	0	0	0
ENSG00000280063	0	0	0	0	0	0	0	0
ENSG00000280064	0	0	0	0	0	0	0	0
ENSG00000280067	0	0	0	0	0	0	0	0
ENSG00000280068	0	0	0	0	0	0	0	0
ENSG00000280069	0	0	0	0	0	0	0	0
ENSG00000280070	1	0	0	0	0	0	0	0
ENSG00000280071	170	5	0	0	0	0	2	0
ENSG00000280073	0	0	0	0	0	0	0	0
ENSG00000280077	14	0	0	0	0	0	8	0
ENSG00000280078	1	0	0	0	0	0	0	0
ENSG00000280079	0	0	0	0	0	0	0	0
ENSG00000280080	14	13	0	0	0	0	0	0
ENSG00000280081	0	0	0	0	0	0	0	0
ENSG00000280082	0	0	0	0	0	0	0	0
ENSG00000280083	1	0	0	0	0	0	0	0
ENSG00000280085	0	0	0	0	0	0	0	0
ENSG00000280086	0	0	0	0	0	0	0	0
ENSG00000280087	9	0	0	0	0	0	0	0
ENSG00000280088	29	0	0	3	0	0	0	0
ENSG00000280089	0	0	0	0	0	0	0	0
ENSG00000280090	0	0	0	0	0	0	0	0
ENSG00000280091	0	0	0	0	0	0	0	0
ENSG00000280092	0	0	0	0	0	0	0	0
ENSG00000280093	0	0	0	0	0	0	0	0
ENSG00000280094	0	0	0	0	0	0	0	0
ENSG00000280095	0	0	0	0	0	0	0	0
ENSG00000280096	0	0	0	0	0	0	0	0
ENSG00000280097	0	0	0	0	0	0	0	0
ENSG00000280098	0	0	0	0	0	0	0	0
ENSG00000280099	77	0	0	0	0	0	0	0
ENSG00000280103	0	0	0	0	0	0	0	0
ENSG00000280104	0	0	0	0	0	0	0	0
ENSG00000280105	0	0	0	0	0	0	0	0
ENSG00000280106	12	0	0	0	0	0	0	0
ENSG00000280107	1	0	0	0	0	0	0	0
ENSG00000280108	0	0	0	0	0	0	0	0
ENSG00000280109	18	10	0	0	0	0	0	0
ENSG00000280110	0	0	0	0	0	0	0	0
ENSG00000280113	0	0	0	0	0	0	0	0
ENSG00000280114	0	0	0	0	0	0	0	0
ENSG00000280115	0	0	0	0	0	0	0	0
ENSG00000280116	0	0	0	0	0	0	0	0
ENSG00000280117	0	0	0	0	0	0	0	0
ENSG00000280118	0	0	0	0	0	0	0	0
ENSG00000280119	0	0	0	0	0	0	0	0
ENSG00000280120	66	5	6	0	1	0	0	0
ENSG00000280121	0	0	0	0	0	0	0	0
ENSG00000280122	14	0	0	0	0	0	0	0
ENSG00000280124	0	0	0	0	0	0	0	0
ENSG00000280125	0	0	0	0	0	0	0	0
ENSG00000280128	260	203	0	0	0	0	0	0
ENSG00000280129	3	0	0	0	0	0	0	0
ENSG00000280131	3	0	0	0	0	0	0	0
ENSG00000280132	6	0	0	0	0	0	0	0
ENSG00000280134	1	0	0	0	0	0	0	0
ENSG00000280135	0	0	0	0	0	0	0	0
ENSG00000280136	0	0	0	0	0	0	0	0
ENSG00000280137	0	0	0	0	0	0	0	0
ENSG00000280138	18	7	0	2	1	0	0	0
ENSG00000280139	0	0	0	0	0	0	0	0
ENSG00000280140	0	0	0	0	0	0	0	0
ENSG00000280142	0	0	0	0	0	0	0	0
ENSG00000280143	1	13	0	0	0	0	0	0
ENSG00000280144	0	0	0	0	0	0	0	0
ENSG00000280145	0	0	0	0	0	0	0	0
ENSG00000280147	0	0	0	0	0	0	0	0
ENSG00000280148	0	0	0	0	0	0	0	0
ENSG00000280149	0	0	0	0	0	0	0	0
ENSG00000280150	0	0	0	0	0	0	0	0
ENSG00000280152	0	0	0	0	0	0	0	0
ENSG00000280153	0	0	0	0	0	0	0	0
ENSG00000280154	0	0	0	0	0	0	0	0
ENSG00000280155	0	0	0	0	0	0	0	0
ENSG00000280157	1	0	0	0	0	0	0	0
ENSG00000280159	0	0	0	0	0	0	0	0
ENSG00000280160	10	3	0	0	0	0	0	0
ENSG00000280161	5	0	0	0	0	0	0	0
ENSG00000280162	0	0	0	0	0	0	0	0
ENSG00000280163	0	0	0	0	0	0	0	0
ENSG00000280164	0	0	0	0	0	0	0	0
ENSG00000280165	2	0	0	0	0	0	0	0
ENSG00000280166	0	0	0	0	0	0	0	0
ENSG00000280167	0	0	0	0	0	0	0	0
ENSG00000280168	0	0	0	0	0	0	0	0
ENSG00000280169	0	0	0	0	0	0	0	0
ENSG00000280171	0	0	0	0	0	0	0	0
ENSG00000280172	0	0	0	0	0	0	0	0
ENSG00000280173	41	0	0	0	0	0	0	0
ENSG00000280176	0	0	0	0	0	0	0	0
ENSG00000280177	0	0	0	0	0	0	0	0
ENSG00000280179	0	0	0	0	0	0	0	0
ENSG00000280180	0	0	0	0	0	0	0	0
ENSG00000280181	0	0	0	0	0	0	0	0
ENSG00000280182	0	0	0	0	0	0	0	0
ENSG00000280183	0	0	0	0	0	0	0	0
ENSG00000280184	12	0	0	0	0	0	0	0
ENSG00000280185	0	0	0	0	0	0	0	0
ENSG00000280186	0	0	0	0	0	0	0	0
ENSG00000280187	13	3	0	0	0	0	0	0
ENSG00000280189	0	0	0	0	0	0	0	0
ENSG00000280190	0	0	0	0	0	0	0	0
ENSG00000280191	0	0	0	0	0	0	0	0
ENSG00000280193	46	0	0	0	0	0	0	0
ENSG00000280194	1	6	0	0	0	0	0	0
ENSG00000280195	52	0	0	1	0	2	0	0
ENSG00000280196	0	0	0	0	0	0	0	0
ENSG00000280197	0	0	0	0	0	0	0	0
ENSG00000280198	0	0	0	0	0	0	0	0
ENSG00000280199	0	0	0	0	0	0	0	0
ENSG00000280200	0	0	0	0	0	0	0	0
ENSG00000280201	0	0	0	0	0	0	0	0
ENSG00000280202	6	0	0	0	0	0	0	0
ENSG00000280204	0	0	0	0	0	0	0	0
ENSG00000280205	0	0	0	0	0	0	0	0
ENSG00000280206	167	0	3	10	0	0	0	0
ENSG00000280207	3	0	0	0	0	0	0	0
ENSG00000280208	0	0	0	1	0	0	0	0
ENSG00000280211	5	7	0	0	0	0	0	0
ENSG00000280212	0	0	0	0	0	0	0	0
ENSG00000280213	30	2	5	0	0	0	2	0
ENSG00000280214	0	0	0	0	0	0	0	0
ENSG00000280215	0	0	0	0	0	0	0	0
ENSG00000280216	0	0	0	0	0	0	0	0
ENSG00000280217	3	0	0	0	0	0	0	0
ENSG00000280219	7	0	0	0	0	0	0	0
ENSG00000280220	0	0	0	0	0	0	0	0
ENSG00000280222	3	0	0	0	0	0	0	0
ENSG00000280223	0	0	0	0	0	0	0	0
ENSG00000280224	0	0	0	0	0	0	0	0
ENSG00000280225	0	0	0	0	0	0	0	0
ENSG00000280227	0	0	0	0	0	0	0	0
ENSG00000280228	0	0	0	0	0	0	0	0
ENSG00000280229	0	0	0	0	0	0	0	0
ENSG00000280231	1	0	0	0	0	0	0	0
ENSG00000280232	0	0	0	0	0	0	0	0
ENSG00000280233	0	0	0	0	0	0	0	0
ENSG00000280234	0	0	0	0	0	0	0	0
ENSG00000280236	0	0	0	0	0	0	0	0
ENSG00000280238	0	0	0	0	0	0	0	0
ENSG00000280239	23	7	0	0	0	0	0	0
ENSG00000280241	0	0	0	0	0	0	0	0
ENSG00000280242	0	0	0	0	0	0	0	0
ENSG00000280243	0	0	0	0	0	0	0	0
ENSG00000280244	0	0	0	0	0	0	0	0
ENSG00000280245	0	0	0	0	0	0	0	0
ENSG00000280247	9	0	0	0	0	0	0	0
ENSG00000280248	0	0	0	1	0	1	0	0
ENSG00000280249	0	0	0	0	0	0	0	0
ENSG00000280250	0	0	0	0	0	0	0	0
ENSG00000280251	0	0	0	0	0	0	0	0
ENSG00000280254	9	24	0	0	0	0	0	0
ENSG00000280255	0	0	0	0	0	0	0	0
ENSG00000280257	0	0	0	0	0	0	0	0
ENSG00000280261	0	0	0	0	0	0	0	0
ENSG00000280262	0	0	0	0	0	0	0	0
ENSG00000280263	0	0	0	0	0	0	0	0
ENSG00000280265	0	0	0	0	0	0	0	0
ENSG00000280266	0	0	0	0	0	0	0	0
ENSG00000280267	0	0	0	0	0	0	0	0
ENSG00000280268	0	0	0	0	0	0	0	0
ENSG00000280269	0	0	0	0	0	0	0	0
ENSG00000280270	0	0	0	0	0	0	0	0
ENSG00000280272	0	0	0	0	0	0	0	0
ENSG00000280273	11	0	0	0	0	0	0	0
ENSG00000280274	0	0	0	0	0	0	0	0
ENSG00000280275	0	0	0	0	0	0	0	0
ENSG00000280276	0	0	0	0	0	0	0	0
ENSG00000280277	0	0	0	0	0	0	0	0
ENSG00000280278	7	0	0	0	0	0	0	0
ENSG00000280279	0	0	0	0	0	0	0	0
ENSG00000280280	0	0	0	0	0	0	0	0
ENSG00000280281	1	0	0	0	0	0	0	0
ENSG00000280282	0	0	0	0	0	0	0	0
ENSG00000280283	0	0	0	0	0	0	0	0
ENSG00000280284	0	0	0	0	0	0	0	0
ENSG00000280285	0	0	0	0	0	0	0	0
ENSG00000280286	0	0	0	0	0	0	0	0
ENSG00000280287	33	0	0	0	0	4	0	0
ENSG00000280288	0	0	0	0	0	0	0	0
ENSG00000280291	1	0	0	0	0	0	0	0
ENSG00000280294	6	0	0	0	0	0	0	0
ENSG00000280295	2	0	0	0	0	0	0	0
ENSG00000280296	0	0	0	0	0	0	0	0
ENSG00000280299	0	0	0	0	0	0	0	0
ENSG00000280300	0	0	0	0	0	0	0	0
ENSG00000280302	0	0	0	0	0	0	0	0
ENSG00000280303	2	0	0	0	0	0	0	0
ENSG00000280304	5	0	0	0	0	0	0	0
ENSG00000280305	0	0	0	0	0	0	0	0
ENSG00000280306	0	0	0	0	0	0	0	0
ENSG00000280307	0	0	0	0	0	0	0	0
ENSG00000280309	0	0	0	0	0	0	0	0
ENSG00000280310	2	0	0	0	0	0	0	0
ENSG00000280311	1	0	0	0	0	0	0	0
ENSG00000280312	0	0	0	0	0	0	0	0
ENSG00000280314	0	0	0	0	0	0	0	0
ENSG00000280317	0	0	0	0	0	0	0	0
ENSG00000280318	0	0	0	0	0	0	0	0
ENSG00000280319	0	0	0	0	0	0	0	0
ENSG00000280320	0	0	0	0	0	0	0	0
ENSG00000280321	0	0	0	0	0	0	0	0
ENSG00000280323	0	0	0	0	0	0	0	0
ENSG00000280325	0	0	0	0	0	0	0	0
ENSG00000280326	3	8	0	0	0	0	0	0
ENSG00000280327	14	0	0	0	0	0	0	0
ENSG00000280330	0	0	0	0	0	0	0	0
ENSG00000280331	0	0	0	0	0	0	0	0
ENSG00000280332	2	0	0	0	0	0	0	0
ENSG00000280333	0	0	0	0	0	0	0	0
ENSG00000280334	0	0	0	0	0	0	0	0
ENSG00000280335	0	0	0	0	0	0	0	0
ENSG00000280336	0	0	0	0	0	0	0	0
ENSG00000280337	0	0	0	0	0	0	0	0
ENSG00000280338	0	0	0	0	0	0	0	0
ENSG00000280339	0	0	0	0	0	0	0	0
ENSG00000280340	0	0	0	0	0	0	0	0
ENSG00000280341	0	0	0	0	0	0	0	0
ENSG00000280344	0	0	0	0	0	0	0	0
ENSG00000280345	0	0	0	0	0	0	0	0
ENSG00000280346	0	0	0	0	0	0	0	0
ENSG00000280347	270	24	0	0	0	0	6	0
ENSG00000280348	0	0	0	0	0	0	0	0
ENSG00000280349	0	0	0	0	0	0	0	0
ENSG00000280350	0	0	0	0	0	0	0	0
ENSG00000280351	36	2	0	0	0	0	0	0
ENSG00000280352	0	0	0	0	0	0	0	0
ENSG00000280353	3	0	0	0	0	0	0	0
ENSG00000280354	0	0	0	0	0	0	0	0
ENSG00000280355	12	2	0	0	0	0	0	0
ENSG00000280356	0	0	0	0	0	0	0	0
ENSG00000280357	0	0	0	0	0	0	0	0
ENSG00000280359	0	0	0	0	0	0	0	0
ENSG00000280360	0	0	0	0	0	0	0	0
ENSG00000280362	0	0	0	0	0	0	0	0
ENSG00000280364	0	0	0	0	0	0	0	0
ENSG00000280365	0	0	0	0	0	0	0	0
ENSG00000280366	0	0	0	0	0	0	0	0
ENSG00000280367	4	0	0	0	0	0	0	0
ENSG00000280368	0	0	0	0	0	0	0	0
ENSG00000280369	0	0	0	0	0	0	0	0
ENSG00000280371	0	0	0	0	0	0	0	0
ENSG00000280372	0	0	0	0	0	0	0	0
ENSG00000280373	0	0	0	0	0	0	0	0
ENSG00000280374	0	0	0	0	0	0	0	0
ENSG00000280375	0	0	0	0	0	0	0	0
ENSG00000280376	0	0	0	0	0	0	0	0
ENSG00000280377	0	0	0	0	0	0	0	0
ENSG00000280378	0	0	0	0	0	0	0	0
ENSG00000280379	0	0	0	0	0	0	0	0
ENSG00000280380	0	0	0	0	0	0	0	0
ENSG00000280381	4	0	0	0	0	0	0	0
